PTicketID,BranchName,Area,NumberofCustomer,PreOrderNote
TKT0040349,{4},Area 2,9,Note for TKT0040349
TKT0036748,{4},Area 1,5,Note for TKT0036748
TKT0056460,{2},Area 1,7,Note for TKT0056460
TKT0075592,{13},Area 1,9,Note for TKT0075592
TKT0014900,{7},Area 3,8,Note for TKT0014900
TKT0021519,{1},Area 3,5,Note for TKT0021519
TKT0090189,{8},Area 1,1,Note for TKT0090189
TKT0080693,{1},Area 3,7,Note for TKT0080693
TKT0053551,{3},Area 2,7,Note for TKT0053551
TKT0078181,{1},Area 4,8,Note for TKT0078181
TKT0087356,{6},Area 2,7,Note for TKT0087356
TKT0052836,{5},Area 2,2,Note for TKT0052836
TKT0016878,{3},Area 2,10,Note for TKT0016878
TKT0063364,{8},Area 4,7,Note for TKT0063364
TKT0037717,{15},Area 1,9,Note for TKT0037717
TKT0054865,{7},Area 2,8,Note for TKT0054865
TKT0040381,{13},Area 4,9,Note for TKT0040381
TKT0069863,{7},Area 1,3,Note for TKT0069863
TKT0033965,{8},Area 4,7,Note for TKT0033965
TKT0025582,{12},Area 4,2,Note for TKT0025582
TKT0046160,{11},Area 4,5,Note for TKT0046160
TKT0064579,{15},Area 4,10,Note for TKT0064579
TKT0051299,{12},Area 1,9,Note for TKT0051299
TKT0014924,{3},Area 3,6,Note for TKT0014924
TKT0062543,{5},Area 1,9,Note for TKT0062543
TKT0092793,{15},Area 1,4,Note for TKT0092793
TKT0098863,{6},Area 1,3,Note for TKT0098863
TKT0083700,{11},Area 3,7,Note for TKT0083700
TKT0044263,{15},Area 2,1,Note for TKT0044263
TKT0099770,{13},Area 4,5,Note for TKT0099770
TKT0024684,{10},Area 1,10,Note for TKT0024684
TKT0071363,{10},Area 3,7,Note for TKT0071363
TKT0042687,{1},Area 4,4,Note for TKT0042687
TKT0074149,{8},Area 3,4,Note for TKT0074149
TKT0053748,{6},Area 1,5,Note for TKT0053748
TKT0030480,{5},Area 2,9,Note for TKT0030480
TKT0072807,{14},Area 3,9,Note for TKT0072807
TKT0027422,{11},Area 2,7,Note for TKT0027422
TKT0037688,{10},Area 4,10,Note for TKT0037688
TKT0047855,{12},Area 4,8,Note for TKT0047855
TKT0065760,{13},Area 3,9,Note for TKT0065760
TKT0039969,{6},Area 2,2,Note for TKT0039969
TKT0020246,{3},Area 1,9,Note for TKT0020246
TKT0082548,{13},Area 2,9,Note for TKT0082548
TKT0077040,{8},Area 1,7,Note for TKT0077040
TKT0066930,{3},Area 2,4,Note for TKT0066930
TKT0058499,{1},Area 2,8,Note for TKT0058499
TKT0027071,{8},Area 4,10,Note for TKT0027071
TKT0060793,{11},Area 4,4,Note for TKT0060793
TKT0071016,{10},Area 2,4,Note for TKT0071016
TKT0046592,{1},Area 3,8,Note for TKT0046592
TKT0074731,{10},Area 4,3,Note for TKT0074731
TKT0061941,{6},Area 3,8,Note for TKT0061941
TKT0043230,{3},Area 2,2,Note for TKT0043230
TKT0015868,{7},Area 3,7,Note for TKT0015868
TKT0034314,{9},Area 3,7,Note for TKT0034314
TKT0042258,{15},Area 3,10,Note for TKT0042258
TKT0045150,{14},Area 4,4,Note for TKT0045150
TKT0049517,{14},Area 1,5,Note for TKT0049517
TKT0064396,{1},Area 1,8,Note for TKT0064396
TKT0037623,{12},Area 3,4,Note for TKT0037623
TKT0041789,{15},Area 4,6,Note for TKT0041789
TKT0066550,{7},Area 1,9,Note for TKT0066550
TKT0098664,{13},Area 4,6,Note for TKT0098664
TKT0044565,{2},Area 2,1,Note for TKT0044565
TKT0032697,{11},Area 1,7,Note for TKT0032697
TKT0013911,{1},Area 1,7,Note for TKT0013911
TKT0093773,{1},Area 4,6,Note for TKT0093773
TKT0077704,{9},Area 3,5,Note for TKT0077704
TKT0068450,{8},Area 1,10,Note for TKT0068450
TKT0042198,{9},Area 3,10,Note for TKT0042198
TKT0019174,{1},Area 3,5,Note for TKT0019174
TKT0088894,{12},Area 1,3,Note for TKT0088894
TKT0079924,{4},Area 3,4,Note for TKT0079924
TKT0097553,{2},Area 2,3,Note for TKT0097553
TKT0068824,{6},Area 1,1,Note for TKT0068824
TKT0067222,{15},Area 2,7,Note for TKT0067222
TKT0035719,{9},Area 3,10,Note for TKT0035719
TKT0010119,{9},Area 3,4,Note for TKT0010119
TKT0043954,{12},Area 2,5,Note for TKT0043954
TKT0061044,{1},Area 1,2,Note for TKT0061044
TKT0019293,{11},Area 3,4,Note for TKT0019293
TKT0058343,{1},Area 1,9,Note for TKT0058343
TKT0098031,{10},Area 3,10,Note for TKT0098031
TKT0081492,{1},Area 3,2,Note for TKT0081492
TKT0028248,{10},Area 4,9,Note for TKT0028248
TKT0045203,{11},Area 1,2,Note for TKT0045203
TKT0027135,{7},Area 4,1,Note for TKT0027135
TKT0074297,{9},Area 2,10,Note for TKT0074297
TKT0060230,{14},Area 2,2,Note for TKT0060230
TKT0030943,{5},Area 3,3,Note for TKT0030943
TKT0025555,{8},Area 1,2,Note for TKT0025555
TKT0040702,{12},Area 2,2,Note for TKT0040702
TKT0018107,{1},Area 2,10,Note for TKT0018107
TKT0042542,{5},Area 2,10,Note for TKT0042542
TKT0080030,{12},Area 4,10,Note for TKT0080030
TKT0055362,{5},Area 3,1,Note for TKT0055362
TKT0068215,{11},Area 1,6,Note for TKT0068215
TKT0068701,{14},Area 4,1,Note for TKT0068701
TKT0078314,{5},Area 2,2,Note for TKT0078314
TKT0043391,{15},Area 3,3,Note for TKT0043391
TKT0020886,{9},Area 4,2,Note for TKT0020886
TKT0067931,{11},Area 4,5,Note for TKT0067931
TKT0022211,{10},Area 2,5,Note for TKT0022211
TKT0093551,{4},Area 4,10,Note for TKT0093551
TKT0060458,{6},Area 1,5,Note for TKT0060458
TKT0073107,{15},Area 1,10,Note for TKT0073107
TKT0025336,{4},Area 2,6,Note for TKT0025336
TKT0023191,{3},Area 2,5,Note for TKT0023191
TKT0062033,{13},Area 1,2,Note for TKT0062033
TKT0077747,{13},Area 4,3,Note for TKT0077747
TKT0022152,{1},Area 3,6,Note for TKT0022152
TKT0019079,{7},Area 2,1,Note for TKT0019079
TKT0059344,{9},Area 2,4,Note for TKT0059344
TKT0038738,{7},Area 3,7,Note for TKT0038738
TKT0070342,{12},Area 2,8,Note for TKT0070342
TKT0023253,{11},Area 1,1,Note for TKT0023253
TKT0017575,{12},Area 3,6,Note for TKT0017575
TKT0020115,{9},Area 2,4,Note for TKT0020115
TKT0018929,{4},Area 4,1,Note for TKT0018929
TKT0095443,{1},Area 1,3,Note for TKT0095443
TKT0092762,{4},Area 4,6,Note for TKT0092762
TKT0046624,{12},Area 2,6,Note for TKT0046624
TKT0042639,{7},Area 2,7,Note for TKT0042639
TKT0055194,{8},Area 1,3,Note for TKT0055194
TKT0043854,{15},Area 4,8,Note for TKT0043854
TKT0087742,{12},Area 3,5,Note for TKT0087742
TKT0097752,{9},Area 1,1,Note for TKT0097752
TKT0063427,{11},Area 3,5,Note for TKT0063427
TKT0029811,{1},Area 1,2,Note for TKT0029811
TKT0061203,{10},Area 4,3,Note for TKT0061203
TKT0068349,{10},Area 4,4,Note for TKT0068349
TKT0080119,{13},Area 4,4,Note for TKT0080119
TKT0015561,{11},Area 4,7,Note for TKT0015561
TKT0022745,{6},Area 3,6,Note for TKT0022745
TKT0089028,{2},Area 3,10,Note for TKT0089028
TKT0095177,{9},Area 2,10,Note for TKT0095177
TKT0064334,{2},Area 4,7,Note for TKT0064334
TKT0013957,{15},Area 2,10,Note for TKT0013957
TKT0091139,{12},Area 2,5,Note for TKT0091139
TKT0080051,{8},Area 2,8,Note for TKT0080051
TKT0048144,{12},Area 2,10,Note for TKT0048144
TKT0063885,{8},Area 3,5,Note for TKT0063885
TKT0058414,{15},Area 3,2,Note for TKT0058414
TKT0040766,{15},Area 2,6,Note for TKT0040766
TKT0069627,{13},Area 1,2,Note for TKT0069627
TKT0059075,{9},Area 1,3,Note for TKT0059075
TKT0091393,{8},Area 3,1,Note for TKT0091393
TKT0089753,{5},Area 1,2,Note for TKT0089753
TKT0095812,{14},Area 3,8,Note for TKT0095812
TKT0027016,{1},Area 1,8,Note for TKT0027016
TKT0047479,{8},Area 4,1,Note for TKT0047479
TKT0081067,{4},Area 1,6,Note for TKT0081067
TKT0034319,{5},Area 4,5,Note for TKT0034319
TKT0098511,{13},Area 1,10,Note for TKT0098511
TKT0054038,{15},Area 2,2,Note for TKT0054038
TKT0087195,{7},Area 4,3,Note for TKT0087195
TKT0013235,{10},Area 3,7,Note for TKT0013235
TKT0062483,{5},Area 4,4,Note for TKT0062483
TKT0046881,{14},Area 2,4,Note for TKT0046881
TKT0061243,{3},Area 4,3,Note for TKT0061243
TKT0040940,{12},Area 3,3,Note for TKT0040940
TKT0030038,{6},Area 2,3,Note for TKT0030038
TKT0094886,{5},Area 1,4,Note for TKT0094886
TKT0065898,{11},Area 4,8,Note for TKT0065898
TKT0073915,{9},Area 4,8,Note for TKT0073915
TKT0091960,{11},Area 1,3,Note for TKT0091960
TKT0095435,{15},Area 2,1,Note for TKT0095435
TKT0016444,{5},Area 3,8,Note for TKT0016444
TKT0028249,{3},Area 3,5,Note for TKT0028249
TKT0079945,{1},Area 3,8,Note for TKT0079945
TKT0026456,{2},Area 3,9,Note for TKT0026456
TKT0089443,{4},Area 1,7,Note for TKT0089443
TKT0043677,{15},Area 3,5,Note for TKT0043677
TKT0075813,{5},Area 2,1,Note for TKT0075813
TKT0046414,{14},Area 4,5,Note for TKT0046414
TKT0080202,{12},Area 2,4,Note for TKT0080202
TKT0014160,{4},Area 1,10,Note for TKT0014160
TKT0080769,{13},Area 1,3,Note for TKT0080769
TKT0017537,{15},Area 3,7,Note for TKT0017537
TKT0042248,{1},Area 1,3,Note for TKT0042248
TKT0051594,{9},Area 3,3,Note for TKT0051594
TKT0026844,{15},Area 3,4,Note for TKT0026844
TKT0051416,{14},Area 4,7,Note for TKT0051416
TKT0021805,{2},Area 4,2,Note for TKT0021805
TKT0057640,{15},Area 2,7,Note for TKT0057640
TKT0058531,{5},Area 3,10,Note for TKT0058531
TKT0039247,{8},Area 2,6,Note for TKT0039247
TKT0012826,{14},Area 2,3,Note for TKT0012826
TKT0082917,{14},Area 3,5,Note for TKT0082917
TKT0054782,{13},Area 2,10,Note for TKT0054782
TKT0082255,{12},Area 1,8,Note for TKT0082255
TKT0077602,{1},Area 2,4,Note for TKT0077602
TKT0061878,{15},Area 1,4,Note for TKT0061878
TKT0085101,{7},Area 2,6,Note for TKT0085101
TKT0093136,{2},Area 2,6,Note for TKT0093136
TKT0057010,{8},Area 2,1,Note for TKT0057010
TKT0059856,{12},Area 4,4,Note for TKT0059856
TKT0035140,{10},Area 2,9,Note for TKT0035140
TKT0046726,{4},Area 4,6,Note for TKT0046726
TKT0010317,{5},Area 3,2,Note for TKT0010317
TKT0023613,{3},Area 2,10,Note for TKT0023613
TKT0032121,{1},Area 2,5,Note for TKT0032121
TKT0020958,{12},Area 2,10,Note for TKT0020958
TKT0069055,{7},Area 1,5,Note for TKT0069055
TKT0063133,{1},Area 1,1,Note for TKT0063133
TKT0096173,{11},Area 3,7,Note for TKT0096173
TKT0073365,{8},Area 4,7,Note for TKT0073365
TKT0066412,{14},Area 2,5,Note for TKT0066412
TKT0015269,{6},Area 3,2,Note for TKT0015269
TKT0078241,{10},Area 3,8,Note for TKT0078241
TKT0091517,{8},Area 4,10,Note for TKT0091517
TKT0050640,{5},Area 2,5,Note for TKT0050640
TKT0092970,{4},Area 2,8,Note for TKT0092970
TKT0023790,{11},Area 4,9,Note for TKT0023790
TKT0090462,{2},Area 4,6,Note for TKT0090462
TKT0023656,{5},Area 1,10,Note for TKT0023656
TKT0050665,{15},Area 4,4,Note for TKT0050665
TKT0097693,{13},Area 3,5,Note for TKT0097693
TKT0052915,{4},Area 3,7,Note for TKT0052915
TKT0082791,{3},Area 2,7,Note for TKT0082791
TKT0076497,{8},Area 1,9,Note for TKT0076497
TKT0038261,{8},Area 3,2,Note for TKT0038261
TKT0082783,{3},Area 2,10,Note for TKT0082783
TKT0091169,{10},Area 4,9,Note for TKT0091169
TKT0081704,{14},Area 2,2,Note for TKT0081704
TKT0011707,{15},Area 1,7,Note for TKT0011707
TKT0059114,{11},Area 1,3,Note for TKT0059114
TKT0091811,{1},Area 1,10,Note for TKT0091811
TKT0015096,{15},Area 3,6,Note for TKT0015096
TKT0086371,{6},Area 1,8,Note for TKT0086371
TKT0043324,{14},Area 1,5,Note for TKT0043324
TKT0088228,{14},Area 3,6,Note for TKT0088228
TKT0075877,{5},Area 1,9,Note for TKT0075877
TKT0044116,{13},Area 4,10,Note for TKT0044116
TKT0061581,{6},Area 4,3,Note for TKT0061581
TKT0041916,{5},Area 1,6,Note for TKT0041916
TKT0096852,{9},Area 2,5,Note for TKT0096852
TKT0091866,{10},Area 1,2,Note for TKT0091866
TKT0081491,{2},Area 2,1,Note for TKT0081491
TKT0026095,{13},Area 1,6,Note for TKT0026095
TKT0048078,{9},Area 1,2,Note for TKT0048078
TKT0087077,{13},Area 3,10,Note for TKT0087077
TKT0074605,{13},Area 3,3,Note for TKT0074605
TKT0017459,{1},Area 3,10,Note for TKT0017459
TKT0027387,{13},Area 4,9,Note for TKT0027387
TKT0057617,{4},Area 1,10,Note for TKT0057617
TKT0023667,{2},Area 1,4,Note for TKT0023667
TKT0060035,{4},Area 4,4,Note for TKT0060035
TKT0081956,{14},Area 1,10,Note for TKT0081956
TKT0092205,{5},Area 4,10,Note for TKT0092205
TKT0054386,{5},Area 4,4,Note for TKT0054386
TKT0090775,{12},Area 2,5,Note for TKT0090775
TKT0083970,{4},Area 3,9,Note for TKT0083970
TKT0032915,{2},Area 1,5,Note for TKT0032915
TKT0094666,{7},Area 3,5,Note for TKT0094666
TKT0093573,{4},Area 1,7,Note for TKT0093573
TKT0092268,{5},Area 2,10,Note for TKT0092268
TKT0092622,{13},Area 2,7,Note for TKT0092622
TKT0025159,{9},Area 2,5,Note for TKT0025159
TKT0069980,{7},Area 4,10,Note for TKT0069980
TKT0088933,{8},Area 3,1,Note for TKT0088933
TKT0077047,{15},Area 3,4,Note for TKT0077047
TKT0025576,{13},Area 3,2,Note for TKT0025576
TKT0037048,{1},Area 2,2,Note for TKT0037048
TKT0091282,{7},Area 2,1,Note for TKT0091282
TKT0043789,{1},Area 3,1,Note for TKT0043789
TKT0048967,{10},Area 3,4,Note for TKT0048967
TKT0093384,{6},Area 4,2,Note for TKT0093384
TKT0018825,{2},Area 3,3,Note for TKT0018825
TKT0051157,{1},Area 1,2,Note for TKT0051157
TKT0062180,{9},Area 4,4,Note for TKT0062180
TKT0051708,{11},Area 1,4,Note for TKT0051708
TKT0068423,{7},Area 3,2,Note for TKT0068423
TKT0093925,{7},Area 2,1,Note for TKT0093925
TKT0019637,{7},Area 1,1,Note for TKT0019637
TKT0072107,{14},Area 3,6,Note for TKT0072107
TKT0099814,{3},Area 1,5,Note for TKT0099814
TKT0095934,{13},Area 1,9,Note for TKT0095934
TKT0042527,{6},Area 1,1,Note for TKT0042527
TKT0059605,{15},Area 4,7,Note for TKT0059605
TKT0015128,{9},Area 4,3,Note for TKT0015128
TKT0057309,{11},Area 1,6,Note for TKT0057309
TKT0034957,{12},Area 1,6,Note for TKT0034957
TKT0067203,{10},Area 4,7,Note for TKT0067203
TKT0039973,{13},Area 4,1,Note for TKT0039973
TKT0048167,{11},Area 4,2,Note for TKT0048167
TKT0019632,{7},Area 4,3,Note for TKT0019632
TKT0053923,{10},Area 1,3,Note for TKT0053923
TKT0055081,{7},Area 4,8,Note for TKT0055081
TKT0044808,{7},Area 1,3,Note for TKT0044808
TKT0091289,{5},Area 3,3,Note for TKT0091289
TKT0022750,{2},Area 4,6,Note for TKT0022750
TKT0030864,{9},Area 1,4,Note for TKT0030864
TKT0072437,{11},Area 2,9,Note for TKT0072437
TKT0043988,{6},Area 3,9,Note for TKT0043988
TKT0094666,{2},Area 2,8,Note for TKT0094666
TKT0015095,{11},Area 3,8,Note for TKT0015095
TKT0020935,{12},Area 1,2,Note for TKT0020935
TKT0035692,{15},Area 1,5,Note for TKT0035692
TKT0014939,{4},Area 2,5,Note for TKT0014939
TKT0065849,{13},Area 3,3,Note for TKT0065849
TKT0051604,{5},Area 1,4,Note for TKT0051604
TKT0016415,{5},Area 4,10,Note for TKT0016415
TKT0027016,{12},Area 1,3,Note for TKT0027016
TKT0013891,{1},Area 4,2,Note for TKT0013891
TKT0061643,{5},Area 1,3,Note for TKT0061643
TKT0032398,{12},Area 2,2,Note for TKT0032398
TKT0028689,{3},Area 4,1,Note for TKT0028689
TKT0076162,{2},Area 4,9,Note for TKT0076162
TKT0013642,{7},Area 2,10,Note for TKT0013642
TKT0043059,{10},Area 2,7,Note for TKT0043059
TKT0085448,{7},Area 3,10,Note for TKT0085448
TKT0053112,{12},Area 4,9,Note for TKT0053112
TKT0076914,{4},Area 1,10,Note for TKT0076914
TKT0019266,{9},Area 3,7,Note for TKT0019266
TKT0048556,{9},Area 3,5,Note for TKT0048556
TKT0085609,{1},Area 3,10,Note for TKT0085609
TKT0077262,{5},Area 4,10,Note for TKT0077262
TKT0011180,{15},Area 2,10,Note for TKT0011180
TKT0090916,{11},Area 3,4,Note for TKT0090916
TKT0060181,{11},Area 1,9,Note for TKT0060181
TKT0034154,{6},Area 3,8,Note for TKT0034154
TKT0061235,{15},Area 3,7,Note for TKT0061235
TKT0029309,{15},Area 1,6,Note for TKT0029309
TKT0014304,{3},Area 3,2,Note for TKT0014304
TKT0089865,{12},Area 2,6,Note for TKT0089865
TKT0050570,{6},Area 3,10,Note for TKT0050570
TKT0027320,{2},Area 4,1,Note for TKT0027320
TKT0022749,{4},Area 3,2,Note for TKT0022749
TKT0018566,{11},Area 4,4,Note for TKT0018566
TKT0084459,{2},Area 1,1,Note for TKT0084459
TKT0019483,{11},Area 2,6,Note for TKT0019483
TKT0055695,{4},Area 1,9,Note for TKT0055695
TKT0027943,{3},Area 3,7,Note for TKT0027943
TKT0024988,{2},Area 3,1,Note for TKT0024988
TKT0054552,{5},Area 2,3,Note for TKT0054552
TKT0016536,{9},Area 4,8,Note for TKT0016536
TKT0070776,{13},Area 2,8,Note for TKT0070776
TKT0097581,{1},Area 2,9,Note for TKT0097581
TKT0058784,{9},Area 3,5,Note for TKT0058784
TKT0028739,{1},Area 2,7,Note for TKT0028739
TKT0020764,{4},Area 1,4,Note for TKT0020764
TKT0057409,{3},Area 3,10,Note for TKT0057409
TKT0094652,{5},Area 4,7,Note for TKT0094652
TKT0082469,{1},Area 2,1,Note for TKT0082469
TKT0047416,{4},Area 3,6,Note for TKT0047416
TKT0098414,{6},Area 2,6,Note for TKT0098414
TKT0063046,{10},Area 3,6,Note for TKT0063046
TKT0036267,{2},Area 2,4,Note for TKT0036267
TKT0072851,{5},Area 4,9,Note for TKT0072851
TKT0023032,{8},Area 4,2,Note for TKT0023032
TKT0082686,{12},Area 4,9,Note for TKT0082686
TKT0020257,{10},Area 4,6,Note for TKT0020257
TKT0057153,{12},Area 4,6,Note for TKT0057153
TKT0095285,{14},Area 1,3,Note for TKT0095285
TKT0086931,{14},Area 3,9,Note for TKT0086931
TKT0014387,{7},Area 3,8,Note for TKT0014387
TKT0034686,{11},Area 4,8,Note for TKT0034686
TKT0035175,{7},Area 3,10,Note for TKT0035175
TKT0085267,{8},Area 2,10,Note for TKT0085267
TKT0018776,{7},Area 2,3,Note for TKT0018776
TKT0055997,{15},Area 4,2,Note for TKT0055997
TKT0039942,{10},Area 1,2,Note for TKT0039942
TKT0037180,{9},Area 2,9,Note for TKT0037180
TKT0083131,{15},Area 1,7,Note for TKT0083131
TKT0058765,{14},Area 1,1,Note for TKT0058765
TKT0028383,{7},Area 4,9,Note for TKT0028383
TKT0061809,{1},Area 3,4,Note for TKT0061809
TKT0083863,{10},Area 4,1,Note for TKT0083863
TKT0042324,{9},Area 1,6,Note for TKT0042324
TKT0037883,{15},Area 1,7,Note for TKT0037883
TKT0021688,{15},Area 2,5,Note for TKT0021688
TKT0043542,{4},Area 1,10,Note for TKT0043542
TKT0096670,{2},Area 4,1,Note for TKT0096670
TKT0047183,{7},Area 1,10,Note for TKT0047183
TKT0046259,{11},Area 4,1,Note for TKT0046259
TKT0036377,{9},Area 4,2,Note for TKT0036377
TKT0037477,{3},Area 3,7,Note for TKT0037477
TKT0025539,{4},Area 2,1,Note for TKT0025539
TKT0099350,{7},Area 1,8,Note for TKT0099350
TKT0019294,{6},Area 2,7,Note for TKT0019294
TKT0097375,{13},Area 4,8,Note for TKT0097375
TKT0087528,{1},Area 4,10,Note for TKT0087528
TKT0051809,{12},Area 2,1,Note for TKT0051809
TKT0065392,{1},Area 4,9,Note for TKT0065392
TKT0099104,{8},Area 4,3,Note for TKT0099104
TKT0012319,{7},Area 3,3,Note for TKT0012319
TKT0073127,{14},Area 4,6,Note for TKT0073127
TKT0032503,{14},Area 4,2,Note for TKT0032503
TKT0028304,{15},Area 2,8,Note for TKT0028304
TKT0024442,{2},Area 4,8,Note for TKT0024442
TKT0028706,{10},Area 1,5,Note for TKT0028706
TKT0040664,{1},Area 1,6,Note for TKT0040664
TKT0017075,{11},Area 1,4,Note for TKT0017075
TKT0070801,{15},Area 2,5,Note for TKT0070801
TKT0033836,{7},Area 4,10,Note for TKT0033836
TKT0027113,{9},Area 3,8,Note for TKT0027113
TKT0025284,{3},Area 2,8,Note for TKT0025284
TKT0014011,{2},Area 3,9,Note for TKT0014011
TKT0057110,{7},Area 4,5,Note for TKT0057110
TKT0072745,{11},Area 3,6,Note for TKT0072745
TKT0097364,{5},Area 1,7,Note for TKT0097364
TKT0097761,{10},Area 2,2,Note for TKT0097761
TKT0010913,{8},Area 1,10,Note for TKT0010913
TKT0046573,{7},Area 4,1,Note for TKT0046573
TKT0066051,{5},Area 4,8,Note for TKT0066051
TKT0026056,{15},Area 1,4,Note for TKT0026056
TKT0050638,{8},Area 1,3,Note for TKT0050638
TKT0097273,{3},Area 3,6,Note for TKT0097273
TKT0027978,{11},Area 1,3,Note for TKT0027978
TKT0021102,{5},Area 4,9,Note for TKT0021102
TKT0071376,{12},Area 4,7,Note for TKT0071376
TKT0012806,{7},Area 1,9,Note for TKT0012806
TKT0091293,{11},Area 2,6,Note for TKT0091293
TKT0036186,{12},Area 2,8,Note for TKT0036186
TKT0026546,{14},Area 4,3,Note for TKT0026546
TKT0010512,{9},Area 3,3,Note for TKT0010512
TKT0079515,{6},Area 4,9,Note for TKT0079515
TKT0049782,{15},Area 4,10,Note for TKT0049782
TKT0079518,{9},Area 1,10,Note for TKT0079518
TKT0019626,{14},Area 2,8,Note for TKT0019626
TKT0028911,{15},Area 3,6,Note for TKT0028911
TKT0018933,{3},Area 2,8,Note for TKT0018933
TKT0090425,{13},Area 1,7,Note for TKT0090425
TKT0062569,{15},Area 4,2,Note for TKT0062569
TKT0092305,{10},Area 3,4,Note for TKT0092305
TKT0015416,{2},Area 3,1,Note for TKT0015416
TKT0068372,{11},Area 3,1,Note for TKT0068372
TKT0010892,{9},Area 2,7,Note for TKT0010892
TKT0049651,{14},Area 1,10,Note for TKT0049651
TKT0093383,{4},Area 1,4,Note for TKT0093383
TKT0010950,{8},Area 3,6,Note for TKT0010950
TKT0077293,{7},Area 4,3,Note for TKT0077293
TKT0055467,{4},Area 2,6,Note for TKT0055467
TKT0080932,{15},Area 2,1,Note for TKT0080932
TKT0058752,{15},Area 2,4,Note for TKT0058752
TKT0036127,{4},Area 3,7,Note for TKT0036127
TKT0018695,{8},Area 1,3,Note for TKT0018695
TKT0093873,{5},Area 3,7,Note for TKT0093873
TKT0099613,{8},Area 3,2,Note for TKT0099613
TKT0041271,{11},Area 3,8,Note for TKT0041271
TKT0089371,{14},Area 4,9,Note for TKT0089371
TKT0027211,{12},Area 4,4,Note for TKT0027211
TKT0029334,{11},Area 4,6,Note for TKT0029334
TKT0017715,{13},Area 4,2,Note for TKT0017715
TKT0044161,{2},Area 3,1,Note for TKT0044161
TKT0081990,{9},Area 2,1,Note for TKT0081990
TKT0092882,{14},Area 4,1,Note for TKT0092882
TKT0012719,{9},Area 1,7,Note for TKT0012719
TKT0050831,{13},Area 1,3,Note for TKT0050831
TKT0075619,{15},Area 2,7,Note for TKT0075619
TKT0045224,{9},Area 3,5,Note for TKT0045224
TKT0014309,{11},Area 4,7,Note for TKT0014309
TKT0085777,{15},Area 1,9,Note for TKT0085777
TKT0035733,{4},Area 4,1,Note for TKT0035733
TKT0072363,{5},Area 1,10,Note for TKT0072363
TKT0039827,{4},Area 2,2,Note for TKT0039827
TKT0098032,{6},Area 2,10,Note for TKT0098032
TKT0093783,{9},Area 4,9,Note for TKT0093783
TKT0079779,{15},Area 4,9,Note for TKT0079779
TKT0049120,{13},Area 2,3,Note for TKT0049120
TKT0051805,{12},Area 3,3,Note for TKT0051805
TKT0050047,{5},Area 3,5,Note for TKT0050047
TKT0076244,{3},Area 2,3,Note for TKT0076244
TKT0025518,{3},Area 3,3,Note for TKT0025518
TKT0031038,{5},Area 4,5,Note for TKT0031038
TKT0092035,{1},Area 1,7,Note for TKT0092035
TKT0082218,{9},Area 1,2,Note for TKT0082218
TKT0060571,{10},Area 4,9,Note for TKT0060571
TKT0024210,{13},Area 2,2,Note for TKT0024210
TKT0025127,{9},Area 1,7,Note for TKT0025127
TKT0076338,{6},Area 3,10,Note for TKT0076338
TKT0035513,{2},Area 3,10,Note for TKT0035513
TKT0092756,{8},Area 4,1,Note for TKT0092756
TKT0073288,{4},Area 2,1,Note for TKT0073288
TKT0082518,{11},Area 3,6,Note for TKT0082518
TKT0011291,{5},Area 3,6,Note for TKT0011291
TKT0095693,{14},Area 4,7,Note for TKT0095693
TKT0052609,{3},Area 3,5,Note for TKT0052609
TKT0023964,{3},Area 3,1,Note for TKT0023964
TKT0021970,{8},Area 1,7,Note for TKT0021970
TKT0094440,{10},Area 4,7,Note for TKT0094440
TKT0068216,{9},Area 1,6,Note for TKT0068216
TKT0037217,{12},Area 3,7,Note for TKT0037217
TKT0033595,{2},Area 2,5,Note for TKT0033595
TKT0028820,{1},Area 2,3,Note for TKT0028820
TKT0058235,{12},Area 4,2,Note for TKT0058235
TKT0071867,{2},Area 3,8,Note for TKT0071867
TKT0053210,{14},Area 2,2,Note for TKT0053210
TKT0058268,{12},Area 4,2,Note for TKT0058268
TKT0061896,{7},Area 3,7,Note for TKT0061896
TKT0021117,{15},Area 1,1,Note for TKT0021117
TKT0044812,{13},Area 1,7,Note for TKT0044812
